CaseID$,CNTYNAME,STATE,FIPST,FIPCNT,ADVCHBD,SEVADV,ALLOTHER,AMERBAPA,ARMENIAN,ASSEMBGD,CPRIMBAP,FREEWBAP,GENBAP,NEGROBAP,NBAPT,PRIMBAP,REGBAP,SOUTHBAP,UNITBAP,UNBAPAM,DUNKCON,DUNKPROG,BUDDHIST,CHCHRIST,CHCHRSCI,CHGOD,CHGODCH,CHGODNA,NAZARENE,CHBRETH,CONGREG,DISCIPLE,EASTORTH,RUSSORTH,EVANREF,EVANCHR,EVANCONG,EVANAUG,EVANUNIT,FEDERATE,FRIENFOU,FRIENORT,GRKORTHH,JEWISH,CJCLDS,LDSREORG,LUTHAMER,LUTHAUG,LUTHSOUM,LUTHFREE,LUTHWISC,LUTHNORW,LUTHMO,LUTHUNDA,LUTHUNIT,LUTHUNAM,MENNON,AME,AMEZION,COLMETH,METHEPIS,METHEPS,METHPROT,POLISH,CUMBPRES,PRESBUS,PRESBUSA,UNITPRES,PROTEPIS,CHRREF,REFAMER,CATHOLIC,SALVARMY,SCANDEV,UNITAR,UNTBRCHR,UNIVER,REFEPISC
401,COWETA,GEORGIA,13,38,0,0,457,0,0,0,0,0,0,8476,0,0,0,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,27,1282,2959,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0
402,CRAWFORD,GEORGIA,13,39,0,0,94,0,0,0,37,0,0,1045,0,101,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,CRISP,GEORGIA,13,40,0,0,63,0,0,0,63,0,0,4209,0,42,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,791,0,1089,0,0,0,100,0,0,40,0,0,0,0,0,0,0,0,0
404,DADE,GEORGIA,13,41,0,0,21,0,0,0,12,0,0,113,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,DAWSON,GEORGIA,13,42,0,0,53,0,0,0,0,0,0,0,0,40,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,DE KALB,GEORGIA,13,44,0,0,723,0,0,0,8,0,0,4133,0,70,0,8175,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,562,7601,0,0,0,2198,0,0,575,0,0,0,0,0,0,0,0,0
407,DECATUR,GEORGIA,13,43,0,0,320,0,0,0,190,224,0,4001,0,91,0,1637,0,0,0,0,0,9,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,0,0,0,1053,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0
408,DODGE,GEORGIA,13,45,0,0,148,0,0,0,32,214,0,3325,0,181,0,2236,0,0,0,0,0,0,0,29,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,268,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,DOOLY,GEORGIA,13,46,0,0,0,0,0,0,0,0,0,5415,0,17,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,692,0,712,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
410,DOUGHERTY,GEORGIA,13,47,0,0,190,0,0,0,14,0,0,5036,0,0,0,2277,0,0,0,0,0,0,0,48,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,185,0,1473,0,0,0,425,0,0,0,0,0,375,0,0,0,0,0,0
411,DOUGLAS,GEORGIA,13,48,0,0,42,0,0,0,0,0,0,920,0,151,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,288,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,EARLY,GEORGIA,13,49,0,0,149,0,0,0,18,666,0,2519,0,9,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697,0,506,0,590,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
413,ECHOLS,GEORGIA,13,50,0,0,0,0,0,0,0,0,0,240,0,102,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,EFFINGHAM,GEORGIA,13,51,0,0,1172,0,0,0,0,0,0,2007,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,ELBERT,GEORGIA,13,52,0,0,628,0,0,0,0,0,0,2761,0,0,0,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,171,760,200,2129,0,0,0,271,0,0,16,0,0,3,0,0,0,0,0,0
416,EMANUEL,GEORGIA,13,53,0,0,55,0,0,0,35,67,0,3633,0,887,0,552,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,248,0,1883,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
417,EVANS,GEORGIA,13,54,0,0,0,0,0,0,16,0,0,1307,0,198,0,471,0,0,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,FANNIN,GEORGIA,13,55,0,0,12,0,0,0,0,0,0,34,0,0,0,2787,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,FAYETTE,GEORGIA,13,56,0,0,0,0,0,0,0,0,0,1100,0,23,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,FLOYD,GEORGIA,13,57,0,0,550,0,0,0,0,0,0,2742,0,131,0,5340,0,0,0,0,0,155,0,289,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,648,135,400,590,3439,0,0,0,645,0,0,329,0,0,250,0,0,0,0,0,0
421,FORSYTH,GEORGIA,13,58,0,0,0,0,0,0,0,0,0,0,0,9,0,1974,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,FRANKLIN,GEORGIA,13,59,0,0,377,0,0,0,0,0,0,1591,0,0,0,2827,0,0,0,0,0,0,0,39,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,2400,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
423,FULTON,GEORGIA,13,60,0,0,10435,0,0,0,70,0,0,36124,0,591,0,32282,0,0,0,0,0,1822,0,207,0,0,0,0,0,3378,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,11364,916,2037,4740,27695,0,0,0,10099,0,0,4790,0,0,8430,0,0,0,0,0,0
424,GILMER,GEORGIA,13,61,0,0,0,0,0,0,0,0,0,24,0,106,0,1807,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,GLASCOCK,GEORGIA,13,62,0,0,0,0,0,0,0,0,0,1120,0,37,0,745,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,GLYNN,GEORGIA,13,63,0,0,211,0,0,0,19,0,0,4641,0,0,0,1125,0,0,0,0,0,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,240,366,1337,0,0,0,0,0,0,728,0,0,683,0,0,0,0,0,0
427,GORDON,GEORGIA,13,64,0,0,36,0,0,0,0,0,0,575,0,13,0,2048,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1926,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
428,GRADY,GEORGIA,13,65,0,0,67,0,0,0,289,0,0,2053,0,317,0,1772,0,0,0,0,0,58,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,54,0,1189,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
429,GREENE,GEORGIA,13,66,0,0,99,0,0,0,0,0,0,4661,0,0,0,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,1240,0,0,0,294,0,0,24,0,0,0,0,0,0,0,0,0
430,GWINNETT,GEORGIA,13,67,0,0,278,0,0,0,9,0,0,1938,0,195,0,3578,0,0,0,0,0,0,0,106,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,477,2537,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0
431,HABERSHAM,GEORGIA,13,68,0,0,113,0,0,0,0,0,0,330,0,0,0,3051,0,0,0,0,0,0,0,67,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,71,484,0,0,0,104,0,0,66,0,0,0,0,0,0,0,0,0
432,HALL,GEORGIA,13,69,0,0,488,0,0,0,0,0,0,1329,0,0,0,7190,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,234,20,3109,0,0,0,341,0,0,69,0,0,17,0,0,0,0,0,0
433,HANCOCK,GEORGIA,13,70,0,0,0,0,0,0,0,0,0,5076,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639,0,196,0,1268,0,0,0,35,0,0,8,0,0,0,0,0,0,0,0,0
434,HARALSON,GEORGIA,13,71,0,0,362,0,0,0,0,0,0,781,0,18,0,2007,0,0,0,0,0,88,0,42,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,93,759,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0
435,HARRIS,GEORGIA,13,72,0,0,0,0,0,0,214,0,0,3977,0,22,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,183,165,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,HART,GEORGIA,13,73,0,0,0,0,0,0,0,0,0,1094,0,0,0,3221,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,0,831,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0
437,HEARD,GEORGIA,13,74,0,0,0,0,0,0,0,0,0,2957,0,62,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,HENRY,GEORGIA,13,75,0,0,107,0,0,0,0,0,0,4879,0,40,0,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,256,1118,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0
439,HOUSTON,GEORGIA,13,76,0,0,14,0,0,0,109,0,0,2530,0,61,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,10,854,0,680,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
440,IRWIN,GEORGIA,13,77,0,0,334,0,0,0,7,0,0,2399,0,152,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,77,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,JACKSON,GEORGIA,13,78,0,0,112,0,0,0,0,0,0,1714,0,0,0,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,288,76,2043,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0
442,JASPER,GEORGIA,13,79,0,0,45,0,0,0,40,0,0,715,0,62,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,832,0,741,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0
443,JEFF DAVIS,GEORGIA,13,80,0,0,80,0,0,0,0,195,0,391,0,68,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,20,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,JEFFERSON,GEORGIA,13,81,0,0,325,0,0,0,3,0,0,5929,0,109,0,868,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378,0,620,25,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,JENKINS,GEORGIA,13,82,0,0,0,0,0,0,0,100,0,3154,0,33,0,900,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,320,62,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,JOHNSON,GEORGIA,13,83,0,0,149,0,0,0,35,0,0,1236,0,335,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,JONES,GEORGIA,13,84,0,0,119,0,0,0,40,0,0,758,0,138,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,0,0,389,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
448,LAMAR,GEORGIA,13,85,0,0,220,0,0,0,0,0,0,1779,0,207,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,568,247,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,LANIER,GEORGIA,13,86,0,0,159,0,0,0,0,25,0,569,0,30,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,LAURENS,GEORGIA,13,87,0,0,105,0,0,0,0,0,0,6700,0,32,0,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0,170,16,1841,0,0,0,0,0,0,21,0,0,68,0,0,0,0,0,0
451,LEE,GEORGIA,13,88,0,0,0,0,0,0,8,0,0,4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,15,0,0,1116,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
452,LIBERTY,GEORGIA,13,89,0,0,496,0,0,0,0,0,0,2262,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0
453,LINCOLN,GEORGIA,13,90,0,0,50,0,0,0,0,0,0,2244,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,362,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
454,LONG,GEORGIA,13,91,0,0,130,0,0,0,0,38,0,362,0,0,0,249,0,0,0,0,0,22,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,370,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
455,LOWNDES,GEORGIA,13,92,0,0,503,0,0,0,14,0,0,2778,0,133,0,2555,0,0,0,0,0,1176,0,32,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,0,137,30,2075,0,0,0,0,0,0,70,0,0,237,0,0,0,0,0,0
456,LUMPKIN,GEORGIA,13,93,0,0,45,0,0,0,0,0,0,109,0,0,0,1006,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
457,MACON,GEORGIA,13,96,0,0,209,0,0,0,267,0,0,4434,0,48,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1260,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,MADISON,GEORGIA,13,97,0,0,122,0,0,0,0,0,0,2711,0,75,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0
459,MARION,GEORGIA,13,98,0,0,0,0,0,0,107,0,0,1372,0,34,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,563,0,918,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
460,MCDUFFIE,GEORGIA,13,94,0,0,140,0,0,0,0,0,0,1972,0,0,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,248,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,MCINTOSH,GEORGIA,13,95,0,0,0,0,0,0,0,0,0,2690,0,27,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,400,0,0,0,0,0,76,0,0,113,0,0,0,0,0,0,0,0,0
462,MERIWETHER,GEORGIA,13,99,0,0,205,0,0,0,0,0,0,9192,0,260,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,957,274,1771,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
463,MILLER,GEORGIA,13,100,0,0,109,0,0,0,0,823,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,MILTON,GEORGIA,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,MITCHELL,GEORGIA,13,101,0,0,59,0,0,0,75,100,0,5371,0,69,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0,0,675,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
466,MONROE,GEORGIA,13,102,0,0,13,0,0,0,55,0,0,2927,0,140,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,148,43,984,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
467,MONTGOMERY,GEORGIA,13,103,0,0,25,0,0,0,0,0,0,1610,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,76,75,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0
468,MORGAN,GEORGIA,13,104,0,0,23,0,0,0,35,0,0,7181,0,0,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,40,0,1399,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
469,MURRAY,GEORGIA,13,105,0,0,160,0,0,0,0,0,0,256,0,62,0,1696,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,MUSCOGEE,GEORGIA,13,106,0,0,1601,0,0,0,101,0,0,6291,0,91,0,3080,0,0,0,0,0,117,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,295,880,0,4422,0,0,0,1000,0,0,873,0,0,510,0,0,0,0,0,0
471,NEWTON,GEORGIA,13,107,0,0,209,0,0,0,28,0,0,2329,0,83,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,173,132,131,2313,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0
472,OCONEE,GEORGIA,13,108,0,0,110,0,0,0,4,0,0,1782,0,0,0,623,0,0,0,0,0,154,0,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,OGLETHORPE,GEORGIA,13,109,0,0,30,0,0,0,0,0,0,2584,0,0,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,428,0,0,843,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
474,PAULDING,GEORGIA,13,110,0,0,78,0,0,0,0,0,0,370,0,43,0,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,PEACH,GEORGIA,13,111,0,0,157,0,0,0,60,0,0,1610,0,33,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,812,0,662,0,0,0,81,0,0,98,0,0,0,0,0,0,0,0,0
476,PICKENS,GEORGIA,13,112,0,0,0,0,0,0,0,0,0,300,0,0,0,2287,0,0,0,0,0,0,0,53,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,PIERCE,GEORGIA,13,113,0,0,61,0,0,0,0,0,0,820,0,215,0,881,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,65,281,0,0,0,76,0,0,5,0,0,0,0,0,0,0,0,0
478,PIKE,GEORGIA,13,114,0,0,148,0,0,0,0,0,0,2682,0,28,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,402,663,699,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
479,POLK,GEORGIA,13,115,0,0,82,0,0,0,0,0,0,2456,0,35,0,2332,0,0,0,0,0,119,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,291,1485,0,0,0,207,0,0,54,0,0,25,0,0,0,0,0,0
